punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,11.39,LUCCA Alessandra,2001,CF,ANA ATL.FELTRE,17 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/LUCCA-Alessandra/eKmRlJejaWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.83,CHARAF Salma,2002,CF,ANA ATL.FELTRE,5 se- 1,Feltre,2016-04-02,https://www.fidal.it/atleta/CHARAF-Salma/eKmRlJehaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.51,CHARAF Salma,2002,CF,ANA ATL.FELTRE,18 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/CHARAF-Salma/eKmRlJehaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.27,RAVEANE Giorgia,2002,CF,ANA ATL.FELTRE,19 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/RAVEANE-Giorgia/eKmRlJakbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,21.35,SCOPEL Gioia,2002,CF,ANA ATL.FELTRE,6 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.07,CHARAF Salma,2002,CF,ANA ATL.FELTRE,2 su- 1,Belluno,2017-04-30,https://www.fidal.it/atleta/CHARAF-Salma/eKmRlJehaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.27,ZABOT Anna,2003,CF,ANA ATL.FELTRE,4 su- 1,Belluno,2017-04-30,https://www.fidal.it/atleta/ZABOT-Anna/eKmRlJigaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.12,RAVEANE Giorgia,2002,CF,ANA ATL.FELTRE,11 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/RAVEANE-Giorgia/eKmRlJakbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,5.37,DA RIN DE MONEGO Beatrice,2003,CF,ANA ATL.FELTRE,18 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Beatrice/eKmRlJSmbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.38,BERTELLE Alice,2004,CF,ANA ATL.FELTRE,11 se- 1,Longarone,2018-06-23,https://www.fidal.it/atleta/BERTELLE-Alice/eKmRlJijamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.25,CONZ Gioia,2004,CF,ANA ATL.FELTRE,6 su- 1,Agordo,2018-08-29,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.37,CONZ Gioia,2004,CF,ANA ATL.FELTRE,5 se- 1,Agordo,2018-04-22,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.2,DAL SASSO Carolina,2003,CF,ANA ATL.FELTRE,6 se- 1,Agordo,2018-04-22,https://www.fidal.it/atleta/DAL-SASSO-Carolina/eKmRlJancGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.5,CONZ Gioia,2004,CF,ANA ATL.FELTRE,12 se- 1,Longarone,2018-06-23,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.33,MAHJOUBI Gaia,2004,CF,ANA ATL.FELTRE,13 se- 1,Longarone,2018-06-23,https://www.fidal.it/atleta/MAHJOUBI-Gaia/eKmRlJejamY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.29,SCHENAL Anna,2004,CF,ANA ATL.FELTRE,24 se- 1,Valesella,2018-05-19,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.11,MAHJOUBI Gaia,2004,CF,ANA ATL.FELTRE,25 se- 1,Valesella,2018-05-19,https://www.fidal.it/atleta/MAHJOUBI-Gaia/eKmRlJejamY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.44,CONZ Gioia,2004,CF,ANA ATL.FELTRE,26 su- 1,Bassano Del Grappa,2019-05-26,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.06,CONZ Gioia,2004,CF,ANA ATL.FELTRE,7 su- 1,Agordo,2019-09-15,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.54,CONZ Gioia,2004,CF,ANA ATL.FELTRE,8 se- 1,Agordo,2019-06-15,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.7,CONZ Gioia,2004,CF,ANA ATL.FELTRE,10 su- 1,Vittorio Veneto,2019-04-28,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.88,DAL ZOTTO Benedetta,2005,CF,ANA ATL.FELTRE,11 su- 1,Vittorio Veneto,2019-04-28,https://www.fidal.it/atleta/DAL-ZOTTO-Benedetta/eKmRlJiibmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.86,SCHENAL Anna,2004,CF,ANA ATL.FELTRE,8 se- 1,Agordo,2019-05-11,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.0,MAHJOUBI Gaia,2004,CF,ANA ATL.FELTRE,13 se- 1,Agordo,2019-05-11,https://www.fidal.it/atleta/MAHJOUBI-Gaia/eKmRlJejamY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.48,CASSOL Anita,2005,CF,ANA ATL.FELTRE,14 se- 1,Agordo,2019-05-11,https://www.fidal.it/atleta/CASSOL-Anita/eKmRlJWjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.72,BARP Anna asia,2004,CF,ANA ATL.FELTRE,17 se- 1,Agordo,2019-05-11,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,8.18,COLLE Benedetta,2005,CF,ANA ATL.FELTRE,20 se- 1,Agordo,2019-05-11,https://www.fidal.it/atleta/COLLE-Benedetta/eKmRlJWlaWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,30.75,PIOLO Carlotta,2006,CF,ANA ATL.FELTRE,1 su- 1,Domegge Di Cadore,2021-07-10,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,30.26,PIOLO Carlotta,2006,CF,ANA ATL.FELTRE,1 su- 1,Vittorio Veneto,2021-09-19,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,29.61,PIOLO Carlotta,2006,CF,ANA ATL.FELTRE,1 su- 1,Alpago,2021-10-16,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,28.38,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,2 su- 1,Alpago,2021-10-16,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,27.84,PIOLO Carlotta,2006,CF,ANA ATL.FELTRE,1 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,27.6,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,3 su- 1,Vittorio Veneto,2021-09-18,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,27.3,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,4 su- 1,Alpago,2021-10-16,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,26.02,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,2 su- 1,Domegge Di Cadore,2021-07-10,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,24.98,PIOLO Carlotta,2006,CF,ANA ATL.FELTRE,13 su- 1,Abano Terme,2021-06-20,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,22.61,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,3 su- 1,Domegge Di Cadore,2021-07-10,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,21.66,PIOLO Carlotta,2006,CF,ANA ATL.FELTRE,15 su- 1,Majano,2021-09-04,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,20.63,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,3 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.92,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,5 su- 1,Domegge Di Cadore,2021-07-10,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.57,PIOLO Carlotta,2006,CF,ANA ATL.FELTRE,4 su- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.82,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,6 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.96,MOINO Eleonora,2006,CF,ANA ATL.FELTRE,6 su- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/MOINO-Eleonora/eKmRlJiibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.52,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,8 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.38,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,9 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.7,SPADA Anna,2007,CF,ANA ATL.FELTRE,13 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/SPADA-Anna/eKmRlJmkaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.5,SPADA Anna,2007,CF,ANA ATL.FELTRE,15 su- 1,San Biagio Di Callalta,2021-05-23,https://www.fidal.it/atleta/SPADA-Anna/eKmRlJmkaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.36,COMIOTTO Giada,2006,CF,ANA ATL.FELTRE,13 su- 1,Alpago,2021-10-16,https://www.fidal.it/atleta/COMIOTTO-Giada/eKmRlJaoaGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.68,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,19 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.63,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,20 su- 1,San Biagio Di Callalta,2021-05-23,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.12,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,12 su- 1,Domegge Di Cadore,2021-07-10,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.49,BORDIN Sara,2007,CF,ANA ATL.FELTRE,24 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/BORDIN-Sara/eKyRk5ufcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.84,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,10 su- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,29.19,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,1 su- 1,Agordo,2022-05-22,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,28.16,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,1 su- 1,Mel,2022-06-22,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,27.46,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,1 su- 1,Agordo,2022-08-31,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,27.2,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,2 su- 1,Agordo,2022-08-31,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,26.69,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,12 su- 1,Venezia,2022-09-18,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,25.94,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,2 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,25.85,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,13 su- 1,Venezia,2022-09-18,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,25.73,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,3 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,24.56,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,16 su- 1,Padova,2022-06-05,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,23.48,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,4 su- 1,Agordo,2022-05-22,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,22.97,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,3 su- 1,Alpago,2022-05-14,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.57,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,3 su- 1,Mel,2022-06-22,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.22,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,8 su- 1,Alpago,2022-05-14,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,25.56,GIUSTI Lovely,2009,CF,ANA ATL.FELTRE,3 su- 1,Feltre,2023-10-21,https://www.fidal.it/atleta/GIUSTI-Lovely/eKmRlJiiaWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,21.0,GIUSTI Lovely,2009,CF,ANA ATL.FELTRE,6 su- 1,Pordenone,2023-09-30,https://www.fidal.it/atleta/GIUSTI-Lovely/eKmRlJiiaWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.56,GIUSTI Lovely,2009,CF,ANA ATL.FELTRE,5 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/GIUSTI-Lovely/eKmRlJiiaWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.64,DE RIZ Silvia,2008,CF,ANA ATL.FELTRE,7 su- 1,Agordo,2023-06-25,https://www.fidal.it/atleta/DE-RIZ-Silvia/eKmRlJmgaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.06,GIUSTI Lovely,2009,CF,ANA ATL.FELTRE,8 su- 1,Agordo,2023-06-25,https://www.fidal.it/atleta/GIUSTI-Lovely/eKmRlJiiaWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.32,TURRIN Lucia,2009,CF,ANA ATL.FELTRE,9 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/TURRIN-Lucia/eKmRlJiibGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.63,LUZZATTO Sara,2008,CF,ANA ATL.FELTRE,9 su- 1,Agordo,2023-06-25,https://www.fidal.it/atleta/LUZZATTO-Sara/eKmRlJmnamM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.02,PALUMBO Ginevra,2010,CF,ANA ATL.FELTRE,24 su- 1,Vittorio Veneto,2024-09-22,https://www.fidal.it/atleta/PALUMBO-Ginevra/eKmRlJqjcWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.2,ZANNINI Giulia,2009,CF,ANA ATL.FELTRE,8 su- 1,Borgo Valbelluna,2024-06-16,https://www.fidal.it/atleta/ZANNINI-Giulia/eKmRlJiiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
